geo,time,education,emp_high_tech,gdp,inv,migration,pop,pop_dens,tourists,unemp,wages
SK04,2015,19.7,3.1,15200.0,3805.33,-1.1,1130.2,102.8,312170.0,15.0,6180.06
SK04,2016,19.3,3.0,14300.0,2905.04,-1.1,1125.7,103.4,378310.0,13.2,6464.11
SK04,2017,20.1,3.0,14800.0,3117.75,-1.2,1119.8,103.6,390026.0,12.0,6944.53
SK04,2018,23.6,3.4,15300.0,3246.82,-1.2,1112.8,103.8,408204.0,10.1,7504.67
SK04,2019,23.8,3.9,15500.0,3623.23,-1.2,1106.3,103.9,462420.0,9.1,8202.93
TR10,2014,18.9,2.5,28700.0,10958.438373333323,2.4,10168.0,2746.1,8572761.5,11.9,25124.92172086722
TR10,2015,20.8,2.6,31000.0,10958.438373333323,6.8,10346.2,2793.9,8572761.5,12.8,25124.92172086722
TR10,2016,22.6,2.3,30800.0,10958.438373333323,-2.0,10550.2,2838.8,8572761.5,13.5,25124.92172086722
TR10,2017,23.4,2.4,32400.0,10958.438373333323,3.8,10538.2,2874.7,8572761.5,13.8,25124.92172086722
TR10,2018,24.3,2.3,32000.0,10958.438373333323,-8.0,10764.7,2900.1,7729916.0,12.4,25124.92172086722
TR10,2019,24.7,2.5,30600.0,10958.438373333323,20.1,10816.4,2947.3,9415607.0,14.8,25124.92172086722
TR21,2014,13.0,1.2,19800.0,10958.438373333323,16.6,1114.3,87.4,168061.5,7.6,25124.92172086722
TR21,2015,13.5,1.5,21200.0,10958.438373333323,15.7,1133.9,89.4,168061.5,7.3,25124.92172086722
TR21,2016,14.8,1.0,21300.0,10958.438373333323,16.6,1144.1,91.3,168061.5,7.5,25124.92172086722
TR21,2017,17.0,0.7,22500.0,10958.438373333323,18.1,1188.4,93.4,168061.5,8.3,25124.92172086722
TR21,2018,18.2,1.1,22600.0,10958.438373333323,13.3,1197.3,95.5,138033.0,7.5,25124.92172086722
TR21,2019,19.2,1.3,21900.0,10958.438373333323,11.0,1228.9,97.1,198090.0,11.1,25124.92172086722
TR22,2014,16.4,0.3,15300.0,10958.438373333323,18.3,1108.8,69.5,441743.0,5.6,25124.92172086722
TR22,2015,17.3,0.8,16200.0,10958.438373333323,-2.6,1110.5,70.2,441743.0,5.3,25124.92172086722
TR22,2016,18.1,0.6,16600.0,10958.438373333323,7.3,1103.1,71.8,441743.0,6.7,25124.92172086722
TR22,2017,18.6,0.3,17000.0,10958.438373333323,9.4,1119.9,72.6,441743.0,5.9,25124.92172086722
TR22,2018,19.3,0.4,17000.0,10958.438373333323,16.6,1125.7,73.6,358068.0,5.7,25124.92172086722
TR22,2019,21.6,0.5,16600.0,10958.438373333323,1.1,1140.9,74.4,525418.0,8.3,25124.92172086722
TR31,2014,19.1,1.2,19600.0,10958.438373333323,4.9,2873.4,340.2,992711.5,13.8,25124.92172086722
TR31,2015,20.5,1.4,20800.0,10958.438373333323,5.9,2852.1,344.7,992711.5,14.9,25124.92172086722
TR31,2016,21.6,1.2,21200.0,10958.438373333323,6.4,2868.3,358.1,992711.5,13.9,25124.92172086722
TR31,2017,23.7,1.2,22400.0,10958.438373333323,6.8,2943.3,362.8,992711.5,14.0,25124.92172086722
TR31,2018,25.4,1.1,22800.0,10958.438373333323,3.7,2987.9,367.0,842513.0,13.7,25124.92172086722
TR31,2019,25.0,1.1,21400.0,10958.438373333323,6.1,2988.1,370.7,1142910.0,15.9,25124.92172086722
TR32,2014,13.8,0.7,15300.0,10958.438373333323,14.7,1909.6,89.0,4060650.5,7.2,25124.92172086722
TR32,2015,15.4,0.5,16100.0,10958.438373333323,6.9,1941.3,90.6,4060650.5,6.8,25124.92172086722
TR32,2016,16.5,0.5,16100.0,10958.438373333323,7.7,1943.3,93.9,4060650.5,6.7,25124.92172086722
TR32,2017,17.6,0.5,16600.0,10958.438373333323,7.3,2020.0,95.2,4060650.5,7.1,25124.92172086722
TR32,2018,18.3,0.4,16800.0,10958.438373333323,12.2,2030.8,96.7,3555482.0,6.9,25124.92172086722
TR32,2019,20.5,0.3,16400.0,10958.438373333323,7.8,2049.0,98.2,4565819.0,9.2,25124.92172086722
TR33,2014,11.1,0.8,14100.0,10958.438373333323,-3.8,1961.5,66.9,59897.0,3.9,25124.92172086722
TR33,2015,12.6,0.8,15200.0,10958.438373333323,-0.6,2000.0,67.2,59897.0,4.1,25124.92172086722
TR33,2016,13.6,0.8,15500.0,10958.438373333323,3.7,2009.6,67.5,59897.0,4.9,25124.92172086722
TR33,2017,13.7,0.4,16300.0,10958.438373333323,1.4,2044.6,68.1,59897.0,6.1,25124.92172086722
TR33,2018,15.0,0.4,16200.0,10958.438373333323,6.0,2024.2,68.7,54869.0,6.8,25124.92172086722
TR33,2019,16.1,0.5,15600.0,10958.438373333323,1.6,2011.7,69.3,64925.0,9.8,25124.92172086722
TR41,2014,15.6,0.8,19500.0,10958.438373333323,7.1,2593.7,132.3,453381.0,6.2,25124.92172086722
TR41,2015,17.0,0.9,20800.0,10958.438373333323,10.2,2615.1,134.6,453381.0,7.7,25124.92172086722
TR41,2016,17.8,0.7,20600.0,10958.438373333323,13.0,2660.9,137.2,453381.0,9.0,25124.92172086722
TR41,2017,18.8,0.7,21700.0,10958.438373333323,5.8,2727.4,139.6,453381.0,9.7,25124.92172086722
TR41,2018,20.1,0.6,22000.0,10958.438373333323,9.7,2760.5,141.7,431246.0,8.9,25124.92172086722
TR41,2019,21.0,0.8,20600.0,10958.438373333323,11.3,2811.9,144.2,475516.0,11.2,25124.92172086722
TR42,2014,14.8,1.2,22100.0,10958.438373333323,10.5,2367.7,172.7,314330.5,9.9,25124.92172086722
TR42,2015,15.9,0.9,23900.0,10958.438373333323,16.3,2385.5,176.9,314330.5,10.1,25124.92172086722
TR42,2016,17.2,1.1,23200.0,10958.438373333323,17.5,2432.2,182.5,314330.5,10.6,25124.92172086722
TR42,2017,17.1,1.6,24900.0,10958.438373333323,12.9,2538.2,187.2,314330.5,10.8,25124.92172086722
TR42,2018,17.5,1.4,25300.0,10958.438373333323,9.7,2569.7,191.1,298715.0,10.1,25124.92172086722
TR42,2019,18.9,1.2,23100.0,10958.438373333323,12.7,2641.0,195.0,329946.0,13.4,25124.92172086722
TR51,2014,26.8,2.7,24400.0,10958.438373333323,10.0,3552.0,207.9,441541.0,11.5,25124.92172086722
TR51,2015,27.4,2.6,25700.0,10958.438373333323,12.9,3579.7,212.5,441541.0,11.1,25124.92172086722
TR51,2016,28.6,3.1,26400.0,10958.438373333323,4.7,3692.2,214.1,441541.0,11.3,25124.92172086722
TR51,2017,28.8,3.1,26400.0,10958.438373333323,9.0,3755.0,217.6,441541.0,11.3,25124.92172086722
TR51,2018,29.4,3.0,25300.0,10958.438373333323,2.2,3813.7,220.8,411434.0,10.1,25124.92172086722
TR51,2019,31.4,2.8,25100.0,10958.438373333323,16.7,3845.9,224.7,471648.0,14.2,25124.92172086722
TR52,2014,12.5,0.4,13800.0,10958.438373333323,1.6,1485.3,48.9,147931.5,5.5,25124.92172086722
TR52,2015,13.9,0.4,14800.0,10958.438373333323,-1.7,1509.8,49.5,147931.5,6.5,25124.92172086722
TR52,2016,14.6,0.5,14700.0,10958.438373333323,3.0,1489.9,49.7,147931.5,6.1,25124.92172086722
TR52,2017,14.7,0.5,15300.0,10958.438373333323,-2.3,1527.3,50.2,147931.5,5.9,25124.92172086722
TR52,2018,14.8,0.7,15100.0,10958.438373333323,2.5,1555.3,50.8,124114.0,5.8,25124.92172086722
TR52,2019,16.4,0.4,14700.0,10958.438373333323,2.3,1583.0,51.4,171749.0,7.9,25124.92172086722
TR61,2014,16.4,0.6,19000.0,10958.438373333323,12.5,1929.6,80.0,16984799.5,8.4,25124.92172086722
TR61,2015,18.2,0.5,19800.0,10958.438373333323,14.0,1951.2,81.8,16984799.5,9.4,25124.92172086722
TR61,2016,20.4,0.8,17700.0,10958.438373333323,6.9,2003.3,84.1,16984799.5,11.4,25124.92172086722
TR61,2017,20.6,0.8,18600.0,10958.438373333323,6.5,2085.6,85.4,16984799.5,11.9,25124.92172086722
TR61,2018,21.4,0.7,20000.0,10958.438373333323,16.5,2088.1,87.1,15083846.0,11.4,25124.92172086722
TR61,2019,22.8,0.6,19900.0,10958.438373333323,21.5,2119.7,89.5,18885753.0,13.3,25124.92172086722
TR62,2014,14.2,0.5,12800.0,10958.438373333323,-3.3,2563.6,131.8,205219.5,10.7,25124.92172086722
TR62,2015,15.2,0.6,13900.0,10958.438373333323,-3.3,2585.9,133.0,205219.5,9.8,25124.92172086722
TR62,2016,15.6,0.6,14100.0,10958.438373333323,0.3,2632.9,136.6,205219.5,10.3,25124.92172086722
TR62,2017,16.4,0.6,14500.0,10958.438373333323,-2.4,2662.7,138.0,205219.5,10.6,25124.92172086722
TR62,2018,17.3,0.6,14200.0,10958.438373333323,-4.4,2639.6,139.0,191772.0,11.2,25124.92172086722
TR62,2019,18.1,0.5,14000.0,10958.438373333323,1.7,2654.5,140.2,218667.0,11.9,25124.92172086722
TR63,2014,9.4,0.4,10400.0,10958.438373333323,-4.1,1895.7,132.9,68330.0,15.3,25124.92172086722
TR63,2015,11.3,0.6,11300.0,10958.438373333323,-6.7,1917.6,134.3,68330.0,16.3,25124.92172086722
TR63,2016,12.8,0.2,11600.0,10958.438373333323,0.1,1944.2,137.1,68330.0,14.4,25124.92172086722
TR63,2017,12.1,0.2,12300.0,10958.438373333323,-1.3,2015.3,139.0,68330.0,11.5,25124.92172086722
TR63,2018,12.3,0.2,12300.0,10958.438373333323,4.9,2010.1,141.1,70186.0,14.1,25124.92172086722
TR63,2019,15.3,0.1,11400.0,10958.438373333323,-2.0,2042.9,143.1,66474.0,18.1,25124.92172086722
TR71,2014,12.0,0.2,12100.0,10958.438373333323,-11.0,972.9,48.4,1061631.5,7.6,25124.92172086722
TR71,2015,13.2,0.2,13400.0,10958.438373333323,-4.5,967.9,48.5,1061631.5,9.9,25124.92172086722
TR71,2016,12.0,0.3,13000.0,10958.438373333323,12.0,964.9,48.5,1061631.5,13.4,25124.92172086722
TR71,2017,14.1,0.3,13700.0,10958.438373333323,0.7,991.2,49.2,1061631.5,11.3,25124.92172086722
TR71,2018,15.1,0.3,13500.0,10958.438373333323,19.3,994.4,50.1,891446.0,10.8,25124.92172086722
TR71,2019,15.7,0.2,12900.0,10958.438373333323,-4.1,1022.9,50.9,1231817.0,13.1,25124.92172086722
TR72,2014,13.5,0.7,13400.0,10958.438373333323,-4.5,1532.2,39.7,46162.5,9.5,25124.92172086722
TR72,2015,14.3,0.6,14300.0,10958.438373333323,-9.6,1538.0,39.9,46162.5,9.7,25124.92172086722
TR72,2016,14.8,0.4,14500.0,10958.438373333323,-0.2,1523.3,40.3,46162.5,8.3,25124.92172086722
TR72,2017,15.0,0.4,14800.0,10958.438373333323,-2.5,1536.7,40.6,46162.5,11.7,25124.92172086722
TR72,2018,15.5,0.4,14300.0,10958.438373333323,10.2,1576.6,41.1,39288.0,13.0,25124.92172086722
TR72,2019,17.0,0.5,13800.0,10958.438373333323,-4.8,1585.9,41.5,53037.0,14.3,25124.92172086722
TR81,2014,10.0,0.3,13200.0,10958.438373333323,-6.2,699.5,107.5,109819.0,6.0,25124.92172086722
TR81,2015,10.3,0.4,13500.0,10958.438373333323,-0.1,680.0,107.6,109819.0,6.9,25124.92172086722
TR81,2016,11.3,0.5,13400.0,10958.438373333323,5.2,677.3,108.6,109819.0,8.7,25124.92172086722
TR81,2017,12.5,0.3,14700.0,10958.438373333323,-0.4,685.7,109.2,109819.0,7.2,25124.92172086722
TR81,2018,14.8,0.3,14800.0,10958.438373333323,9.0,680.3,110.0,109331.0,8.1,25124.92172086722
TR81,2019,17.6,0.5,12800.0,10958.438373333323,-5.7,691.7,110.4,110307.0,9.5,25124.92172086722
TR82,2014,10.5,0.3,12600.0,10958.438373333323,-10.6,465.6,28.8,8245.5,6.5,25124.92172086722
TR82,2015,12.1,0.3,13500.0,10958.438373333323,-0.4,459.5,28.6,8245.5,6.8,25124.92172086722
TR82,2016,12.6,0.4,13600.0,10958.438373333323,9.9,464.4,28.8,8245.5,5.7,25124.92172086722
TR82,2017,14.3,0.6,13700.0,10958.438373333323,-1.5,469.4,29.0,8245.5,4.5,25124.92172086722
TR82,2018,15.9,0.3,13100.0,10958.438373333323,66.8,466.7,30.0,8513.0,5.1,25124.92172086722
TR82,2019,16.4,0.3,12900.0,10958.438373333323,-32.8,484.5,30.5,7978.0,7.5,25124.92172086722
TR83,2014,12.4,0.6,11100.0,10958.438373333323,-5.6,1773.7,72.4,45496.5,6.2,25124.92172086722
TR83,2015,13.1,0.8,12300.0,10958.438373333323,-4.4,1766.8,72.5,45496.5,6.6,25124.92172086722
TR83,2016,13.6,0.3,12300.0,10958.438373333323,6.2,1739.3,72.7,45496.5,7.9,25124.92172086722
TR83,2017,14.8,0.3,12400.0,10958.438373333323,2.4,1765.8,73.4,45496.5,6.7,25124.92172086722
TR83,2018,14.8,0.2,11700.0,10958.438373333323,12.7,1766.9,74.3,42726.0,6.4,25124.92172086722
TR83,2019,15.8,0.4,11500.0,10958.438373333323,-1.4,1774.1,75.1,48267.0,8.3,25124.92172086722
TR90,2014,12.4,0.4,11700.0,10958.438373333323,-0.8,1659.0,72.8,254784.0,6.2,25124.92172086722
TR90,2015,14.8,0.5,13500.0,10958.438373333323,-3.2,1666.1,73.1,254784.0,4.8,25124.92172086722
TR90,2016,17.2,0.5,12600.0,10958.438373333323,22.7,1671.3,74.7,254784.0,4.5,25124.92172086722
TR90,2017,17.0,0.3,12900.0,10958.438373333323,-9.2,1707.3,75.6,254784.0,3.5,25124.92172086722
TR90,2018,16.8,0.4,12300.0,10958.438373333323,27.5,1696.2,76.6,252258.0,6.1,25124.92172086722
TR90,2019,17.9,0.2,12400.0,10958.438373333323,-14.4,1702.9,77.5,257310.0,9.8,25124.92172086722
TRA1,2014,10.1,0.6,11200.0,10958.438373333323,-8.6,643.5,26.2,56006.5,7.3,25124.92172086722
TRA1,2015,11.1,0.5,11900.0,10958.438373333323,-16.1,655.6,26.2,56006.5,6.0,25124.92172086722
TRA1,2016,13.8,0.5,12300.0,10958.438373333323,1.2,656.4,26.3,56006.5,4.9,25124.92172086722
TRA1,2017,16.1,0.5,12900.0,10958.438373333323,-17.1,657.2,26.4,56006.5,5.3,25124.92172086722
TRA1,2018,17.5,0.4,12300.0,10958.438373333323,2.2,673.0,26.5,53911.0,7.4,25124.92172086722
TRA1,2019,21.5,0.6,12100.0,10958.438373333323,-14.0,671.2,26.7,58102.0,11.2,25124.92172086722
TRA2,2014,7.7,0.2,7000.0,10958.438373333323,-26.9,660.5,38.0,46533.0,3.3,25124.92172086722
TRA2,2015,10.2,0.5,7900.0,10958.438373333323,-26.5,678.5,37.8,46533.0,3.9,25124.92172086722
TRA2,2016,8.9,0.1,8300.0,10958.438373333323,-27.1,692.7,38.0,46533.0,4.8,25124.92172086722
TRA2,2017,9.3,0.2,8600.0,10958.438373333323,-25.8,666.4,37.7,46533.0,5.5,25124.92172086722
TRA2,2018,9.4,0.2,8200.0,10958.438373333323,-9.2,654.7,37.8,49018.0,5.3,25124.92172086722
TRA2,2019,10.5,0.2,8200.0,10958.438373333323,-22.7,653.3,37.8,44048.0,9.5,25124.92172086722
TRB1,2014,15.4,0.4,10200.0,10958.438373333323,-6.3,1113.8,46.9,14131.5,7.5,25124.92172086722
TRB1,2015,16.1,0.2,11000.0,10958.438373333323,-5.3,1119.2,47.2,14131.5,7.9,25124.92172086722
TRB1,2016,18.4,0.3,11200.0,10958.438373333323,-3.7,1107.9,47.1,14131.5,8.8,25124.92172086722
TRB1,2017,18.1,0.2,11800.0,10958.438373333323,-1.9,1102.3,47.4,14131.5,6.8,25124.92172086722
TRB1,2018,17.9,0.4,11300.0,10958.438373333323,10.8,1114.9,48.1,14390.0,8.0,25124.92172086722
TRB1,2019,20.8,0.4,11100.0,10958.438373333323,-12.4,1128.0,48.5,13873.0,9.8,25124.92172086722
TRB2,2014,7.0,0.3,6700.0,10958.438373333323,-15.5,1223.2,50.6,205409.5,13.4,25124.92172086722
TRB2,2015,7.1,0.7,7100.0,10958.438373333323,-16.7,1242.4,51.0,205409.5,9.7,25124.92172086722
TRB2,2016,8.2,0.4,7300.0,10958.438373333323,-26.3,1263.3,52.4,205409.5,9.1,25124.92172086722
TRB2,2017,8.6,0.2,7700.0,10958.438373333323,-16.1,1282.4,52.5,205409.5,12.6,25124.92172086722
TRB2,2018,10.0,0.2,7600.0,10958.438373333323,-2.7,1281.4,53.1,174476.0,21.6,25124.92172086722
TRB2,2019,13.4,0.2,7600.0,10958.438373333323,-17.0,1267.9,53.7,236343.0,25.7,25124.92172086722
TRC1,2014,11.1,0.4,10800.0,10958.438373333323,-3.5,1577.6,169.7,138861.0,8.1,25124.92172086722
TRC1,2015,13.3,0.5,12100.0,10958.438373333323,-1.8,1654.2,172.8,138861.0,9.7,25124.92172086722
TRC1,2016,14.4,0.3,11800.0,10958.438373333323,-0.5,1659.0,177.3,138861.0,13.9,25124.92172086722
TRC1,2017,13.3,0.2,12300.0,10958.438373333323,-3.5,1673.2,180.4,138861.0,14.3,25124.92172086722
TRC1,2018,13.4,0.2,12500.0,10958.438373333323,-3.8,1690.9,183.0,129201.0,12.3,25124.92172086722
TRC1,2019,14.5,0.4,12000.0,10958.438373333323,-0.7,1695.1,185.7,148521.0,15.1,25124.92172086722
TRC2,2014,7.6,0.2,7200.0,10958.438373333323,-6.9,1941.7,101.9,55047.0,17.5,25124.92172086722
TRC2,2015,8.1,0.6,7800.0,10958.438373333323,-8.1,2034.9,103.9,55047.0,17.4,25124.92172086722
TRC2,2016,9.8,0.6,7700.0,10958.438373333323,-7.5,2117.7,105.4,55047.0,17.2,25124.92172086722
TRC2,2017,12.0,0.6,7900.0,10958.438373333323,-6.7,2173.8,107.5,55047.0,13.8,25124.92172086722
TRC2,2018,11.4,0.4,7400.0,10958.438373333323,-3.0,2153.8,109.7,44059.0,18.6,25124.92172086722
TRC2,2019,12.0,0.6,7200.0,10958.438373333323,-7.0,2204.6,111.9,66035.0,23.2,25124.92172086722
TRC3,2014,7.0,0.3,8400.0,10958.438373333323,-7.6,1190.5,81.8,41169.0,24.0,25124.92172086722
TRC3,2015,9.4,1.2,8700.0,10958.438373333323,-14.9,1204.1,82.9,41169.0,24.4,25124.92172086722
TRC3,2016,11.3,0.4,8700.0,10958.438373333323,-19.5,1255.2,84.6,41169.0,28.1,25124.92172086722
TRC3,2017,11.5,1.0,9600.0,10958.438373333323,-3.4,1268.8,85.6,41169.0,26.9,25124.92172086722
TRC3,2018,12.9,0.3,9500.0,10958.438373333323,5.3,1325.9,87.6,36734.0,24.8,25124.92172086722
TRC3,2019,13.4,0.2,9500.0,10958.438373333323,-10.6,1337.3,89.2,45604.0,30.8,25124.92172086722
UKC1,2014,30.7,3.3,26624.823943661973,10958.438373333323,1.4,747.5,392.3,192357.0,9.8,25124.92172086722
UKC1,2015,34.5,3.2,26624.823943661973,10958.438373333323,2.9,749.0,393.4,193641.0,8.5,25124.92172086722
UKC1,2016,32.7,3.0,26624.823943661973,10958.438373333323,3.2,734.2,394.8,191073.0,6.9,25124.92172086722
UKC1,2017,32.4,3.1,26624.823943661973,10958.438373333323,3.0,742.0,396.1,192357.0,5.2,25124.92172086722
UKC1,2018,32.2,2.7,26624.823943661973,10958.438373333323,3.4,744.6,397.1,192357.0,4.4,25124.92172086722
UKC1,2019,31.8,2.4,26624.823943661973,10958.438373333323,3.0,736.9,394.8,192357.0,5.6,25124.92172086722
UKC2,2014,31.9,3.4,26624.823943661973,10958.438373333323,2.6,921.2,258.2,470258.5,8.3,25124.92172086722
UKC2,2015,35.3,3.8,26624.823943661973,10958.438373333323,3.6,916.1,259.0,422999.0,7.7,25124.92172086722
UKC2,2016,37.5,4.2,26624.823943661973,10958.438373333323,3.8,926.8,259.9,517518.0,7.1,25124.92172086722
UKC2,2017,36.6,3.6,26624.823943661973,10958.438373333323,3.1,919.7,260.8,470258.5,5.8,25124.92172086722
UKC2,2018,34.7,3.6,26624.823943661973,10958.438373333323,4.4,917.0,261.6,470258.5,5.2,25124.92172086722
UKC2,2019,36.0,5.0,26624.823943661973,10958.438373333323,3.6,913.6,259.9,470258.5,5.6,25124.92172086722
UKD1,2014,33.3,2.1,26624.823943661973,10958.438373333323,1.3,300.3,73.7,250889.5,5.0,25124.92172086722
UKD1,2015,33.4,2.1,26624.823943661973,10958.438373333323,2.0,306.0,73.7,245061.0,4.2,25124.92172086722
UKD1,2016,36.3,2.1,26624.823943661973,10958.438373333323,1.6,304.3,73.7,256718.0,3.7,25124.92172086722
UKD1,2017,33.2,2.1,26624.823943661973,10958.438373333323,1.4,305.6,73.7,250889.5,3.4,25124.92172086722
UKD1,2018,35.1,2.1,26624.823943661973,10958.438373333323,2.2,305.6,73.6,250889.5,1.9,25124.92172086722
UKD1,2019,36.2,2.1,26624.823943661973,10958.438373333323,1.6,299.9,73.7,250889.5,2.0,25124.92172086722
UKD3,2014,37.7,4.8,26624.823943661973,10958.438373333323,2.8,1798.8,2141.0,1421985.0,7.9,25124.92172086722
UKD3,2015,38.9,4.1,26624.823943661973,10958.438373333323,4.9,1806.4,2158.9,1398298.0,6.5,25124.92172086722
UKD3,2016,39.4,4.2,26624.823943661973,10958.438373333323,3.6,1812.6,2177.6,1445672.0,6.1,25124.92172086722
UKD3,2017,38.5,4.2,26624.823943661973,10958.438373333323,2.7,1809.2,2193.5,1421985.0,4.0,25124.92172086722
UKD3,2018,38.8,5.0,26624.823943661973,10958.438373333323,1.3,1785.8,2206.1,1421985.0,4.2,25124.92172086722
UKD3,2019,41.2,5.0,26624.823943661973,10958.438373333323,2.8,1817.6,2177.6,1421985.0,5.1,25124.92172086722
UKD4,2014,31.7,2.6,26624.823943661973,10958.438373333323,1.5,910.4,478.6,337648.5,6.5,25124.92172086722
UKD4,2015,33.9,2.4,26624.823943661973,10958.438373333323,3.4,921.0,480.3,269254.0,4.5,25124.92172086722
UKD4,2016,36.8,2.5,26624.823943661973,10958.438373333323,3.6,921.8,482.5,406043.0,4.4,25124.92172086722
UKD4,2017,37.2,3.0,26624.823943661973,10958.438373333323,1.9,914.2,484.1,337648.5,4.2,25124.92172086722
UKD4,2018,37.8,2.9,26624.823943661973,10958.438373333323,3.4,912.5,485.5,337648.5,4.8,25124.92172086722
UKD4,2019,37.9,2.7,26624.823943661973,10958.438373333323,3.4,911.9,482.5,337648.5,3.7,25124.92172086722
UKD6,2014,46.0,7.1,26624.823943661973,10958.438373333323,3.5,580.3,403.5,393819.5,3.4,25124.92172086722
UKD6,2015,44.5,7.6,26624.823943661973,10958.438373333323,4.0,564.7,405.4,343920.0,3.5,25124.92172086722
UKD6,2016,46.8,5.8,26624.823943661973,10958.438373333323,4.6,554.7,407.3,443719.0,3.2,25124.92172086722
UKD6,2017,48.7,7.5,26624.823943661973,10958.438373333323,3.5,562.2,409.1,393819.5,3.1,25124.92172086722
UKD6,2018,46.6,6.4,26624.823943661973,10958.438373333323,4.2,553.9,410.6,393819.5,3.2,25124.92172086722
UKD6,2019,45.5,5.9,26624.823943661973,10958.438373333323,4.0,555.2,407.3,393819.5,3.2,25124.92172086722
UKD7,2014,31.9,4.3,26624.823943661973,10958.438373333323,3.2,952.1,2100.4,707510.5,7.4,25124.92172086722
UKD7,2015,33.9,4.0,26624.823943661973,10958.438373333323,5.1,947.3,2111.6,661265.0,5.8,25124.92172086722
UKD7,2016,35.7,2.7,26624.823943661973,10958.438373333323,4.4,952.4,2123.6,753756.0,4.9,25124.92172086722
UKD7,2017,35.3,2.4,26624.823943661973,10958.438373333323,2.9,956.9,2133.4,707510.5,5.2,25124.92172086722
UKD7,2018,36.6,3.3,26624.823943661973,10958.438373333323,3.3,989.3,2135.6,707510.5,4.0,25124.92172086722
UKD7,2019,38.1,3.5,26624.823943661973,10958.438373333323,3.3,973.5,2123.6,707510.5,3.8,25124.92172086722
UKE1,2014,29.6,2.7,26624.823943661973,10958.438373333323,0.8,575.9,262.6,188419.0,8.0,25124.92172086722
UKE1,2015,32.6,2.0,26624.823943661973,10958.438373333323,2.0,578.4,263.2,134524.0,6.4,25124.92172086722
UKE1,2016,33.8,2.7,26624.823943661973,10958.438373333323,2.3,581.1,263.8,242314.0,5.5,25124.92172086722
UKE1,2017,33.0,2.7,26624.823943661973,10958.438373333323,2.4,557.3,264.4,188419.0,4.6,25124.92172086722
UKE1,2018,31.5,3.3,26624.823943661973,10958.438373333323,2.3,564.4,265.2,188419.0,5.6,25124.92172086722
UKE1,2019,29.9,4.0,26624.823943661973,10958.438373333323,2.3,561.5,263.8,188419.0,4.6,25124.92172086722
UKE2,2014,44.2,3.2,26624.823943661973,10958.438373333323,3.3,493.8,97.3,437472.0,4.5,25124.92172086722
UKE2,2015,43.1,2.4,26624.823943661973,10958.438373333323,5.6,488.6,97.7,435663.0,3.1,25124.92172086722
UKE2,2016,41.7,2.9,26624.823943661973,10958.438373333323,5.7,484.1,98.2,439281.0,2.9,25124.92172086722
UKE2,2017,42.9,4.1,26624.823943661973,10958.438373333323,4.6,509.3,98.6,437472.0,4.1,25124.92172086722
UKE2,2018,47.7,3.4,26624.823943661973,10958.438373333323,5.6,492.7,99.0,437472.0,3.3,25124.92172086722
UKE2,2019,41.4,3.0,26624.823943661973,10958.438373333323,5.6,492.8,98.2,437472.0,2.7,25124.92172086722
UKE3,2014,31.3,2.4,26624.823943661973,10958.438373333323,3.8,886.4,880.8,354377.0,8.8,25124.92172086722
UKE3,2015,33.3,3.1,26624.823943661973,10958.438373333323,5.0,865.7,886.6,292578.0,7.4,25124.92172086722
UKE3,2016,34.1,2.4,26624.823943661973,10958.438373333323,4.4,868.0,892.6,416176.0,7.1,25124.92172086722
UKE3,2017,36.1,2.8,26624.823943661973,10958.438373333323,3.9,871.2,898.0,354377.0,5.6,25124.92172086722
UKE3,2018,39.4,3.1,26624.823943661973,10958.438373333323,4.5,870.3,902.8,354377.0,5.0,25124.92172086722
UKE3,2019,38.5,2.3,26624.823943661973,10958.438373333323,4.4,861.3,892.6,354377.0,5.1,25124.92172086722
UKE4,2014,34.2,3.6,26624.823943661973,10958.438373333323,1.2,1439.3,1115.2,622196.0,6.7,25124.92172086722
UKE4,2015,35.1,3.0,26624.823943661973,10958.438373333323,3.1,1469.3,1122.6,509152.0,6.6,25124.92172086722
UKE4,2016,34.7,3.5,26624.823943661973,10958.438373333323,2.1,1484.6,1130.3,735240.0,5.8,25124.92172086722
UKE4,2017,35.7,3.4,26624.823943661973,10958.438373333323,1.6,1478.6,1137.0,622196.0,4.8,25124.92172086722
UKE4,2018,37.3,3.5,26624.823943661973,10958.438373333323,1.6,1482.6,1142.4,622196.0,4.7,25124.92172086722
UKE4,2019,38.1,4.3,26624.823943661973,10958.438373333323,1.6,1494.6,1130.3,622196.0,4.6,25124.92172086722
UKF1,2014,34.8,4.1,26624.823943661973,10958.438373333323,4.3,1341.4,449.1,645265.0,6.1,25124.92172086722
UKF1,2015,37.9,3.7,26624.823943661973,10958.438373333323,5.7,1372.6,452.1,488383.0,4.8,25124.92172086722
UKF1,2016,36.8,3.7,26624.823943661973,10958.438373333323,6.3,1367.8,455.5,802147.0,4.5,25124.92172086722
UKF1,2017,35.9,4.0,26624.823943661973,10958.438373333323,4.6,1379.5,458.5,645265.0,3.6,25124.92172086722
UKF1,2018,37.2,3.6,26624.823943661973,10958.438373333323,4.4,1390.9,460.9,645265.0,4.4,25124.92172086722
UKF1,2019,38.2,4.5,26624.823943661973,10958.438373333323,4.6,1387.4,455.5,645265.0,3.9,25124.92172086722
UKF2,2014,35.9,4.0,26624.823943661973,10958.438373333323,7.3,1121.7,358.6,624076.0,5.3,25124.92172086722
